star_id,score_raw,p_highclass
KIC 9896018,0.217232,0
KIC 9181402,0.214682,0
KIC 10904004,0.220561,0
KIC 10909127,0.216504,0
KIC 6043562,0.213635,0
KIC 6448890,0.212829,0
KIC 6697817,0.208994,0
KIC 8417078,0.215220,0
KIC 9872831,0.207363,0
KIC 11519187,0.211562,0
KIC 3117046,0.206392,0
TIC 219380235,0.208904,0
KIC 11192235,0.209659,0
KIC 5080565,0.214941,0
KIC 4474462,0.209483,0
EPIC 212783902,0.215959,0
KIC 5009743,0.216747,0
KIC 9941066,0.212075,0
KIC 2834463,0.209665,0
KIC 4372768,0.208635,0
KIC 7379385,0.212462,0
KIC 8962094,0.223600,0
TIC 154568734,0.206956,0
KIC 6677256,0.216911,0
KIC 11450414,0.222143,0
KIC 10452252,0.214020,0
KIC 4673628,0.209673,0
KIC 9116510,0.206584,0
KIC 11818607,0.215180,0
K2-91,0.209532,0
KIC 2437488,0.214059,0
KIC 3438507,0.209918,0
KIC 11348086,0.209529,0
KIC 1995712,0.210215,0
KIC 10154388,0.205633,0
KIC 10513530,0.207411,0
KIC 7212184,0.217625,0
KIC 9368524,0.200802,0
KIC 8107225,0.217043,0
KIC 5685113,0.212670,0
KIC 5470960,0.217775,0
KIC 9419020,0.208381,0
KIC 9093566,0.207936,0
KIC 3116412,0.210990,0
KIC 10407086,0.206726,0
KIC 2574338,0.213448,0
KIC 3555178,0.207157,0
KIC 6774826,0.214417,0
KIC 4074736,0.210476,0
KIC 5869272,0.213744,0
KIC 7031767,0.212273,0
KIC 5779606,0.211390,0
KIC 6264750,0.212169,0
KIC 6425597,0.209920,0
KIC 3548622,0.207854,0
KIC 8257205,0.216145,0
KIC 2861298,0.209871,0
KIC 10937749,0.207600,0
KIC 5775090,0.206745,0
KIC 9776907,0.207952,0
KIC 10936786,0.208133,0
KIC 6593734,0.213002,0
KIC 3336765,0.211902,0
TIC 410159011,0.214097,0
KIC 5036530,0.212163,0
KIC 5859725,0.212981,0
KIC 5511659,0.208520,0
KIC 9641018,0.207994,0
KIC 8747009,0.212551,0
KIC 5544903,0.218382,0
KIC 7888863,0.213504,0
KIC 7778767,0.212971,0
KIC 11350118,0.206934,0
EPIC 210559259,0.211952,0
KIC 6697756,0.211310,0
KIC 7272132,0.210061,0
KIC 7905106,0.212545,0
KIC 5551672,0.205377,0
KIC 7135549,0.210871,0
KIC 6442735,0.209059,0
KIC 6072593,0.213758,0
KIC 10618044,0.206115,0
KIC 4861527,0.209088,0
KIC 11873171,0.207709,0
KIC 9518651,0.209645,0
KIC 3544640,0.217851,0
KIC 8074328,0.207019,0
KIC 6343576,0.209592,0
KIC 11188249,0.210883,0
KIC 3347807,0.212187,0
KIC 10908248,0.216176,0
KIC 3526331,0.219732,0
KIC 8324518,0.208904,0
KIC 11670599,0.212474,0
KIC 6675056,0.209223,0
TIC 175310067,0.213606,0
KIC 10489525,0.207420,0
TIC 443823169,0.207950,0
KIC 4813750,0.212202,0
KIC 8073705,0.213375,0
KIC 5288577,0.207265,0
KIC 5440317,0.207780,0
KIC 11611275,0.214955,0
KIC 5868793,0.208040,0
KIC 5526717,0.221535,0
KIC 12519942,0.212769,0
KIC 11650543,0.207675,0
KIC 9947389,0.212999,0
KIC 11456405,0.206421,0
KIC 10554967,0.208985,0
KIC 5217891,0.207323,0
KIC 9532603,0.207165,0
KIC 10268907,0.205982,0
KIC 3328080,0.207645,0
KIC 12456601,0.210242,0
KIC 7013923,0.207891,0
KIC 6967430,0.212189,0
KIC 6197658,0.213808,0
KIC 9455677,0.210451,0
KIC 3103212,0.212721,0
TIC 251094370,0.207654,0
KIC 1870398,0.212107,0
KIC 9007866,0.216469,0
KIC 3962357,0.210760,0
KIC 2570505,0.208478,0
K2-81,0.212438,0
KIC 5474733,0.209313,0
KIC 10973814,0.224618,0
TIC 77156657,0.218820,0
KIC 6511182,0.208394,0
KIC 6445531,0.208341,0
KIC 4454934,0.207387,0
KIC 2570432,0.209844,0
KIC 4567118,0.206352,0
KIC 10709622,0.208395,0
KIC 8880003,0.211358,0
KIC 3241662,0.208447,0
KIC 5024429,0.213703,0
KIC 11922778,0.208653,0
KIC 9995771,0.209945,0
KIC 7032687,0.217348,0
KIC 9692128,0.211119,0
KIC 9824805,0.209578,0
KIC 3438976,0.209102,0
KIC 1717528,0.209789,0
KIC 5802246,0.213846,0
TIC 272782321,0.208092,0
KIC 9910828,0.209770,0
KIC 3848275,0.212438,0
KIC 10383687,0.207551,0
KIC 9945370,0.215384,0
KIC 7448023,0.218179,0
KIC 6182508,0.206595,0
KIC 8378278,0.208491,0
KIC 7345248,0.209934,0
KIC 4459503,0.206887,0
KIC 9520668,0.211530,0
KIC 11135119,0.204587,0
KIC 5880320,0.210630,0
KIC 7882360,0.209708,0
KIC 11401767,0.217269,0
KIC 3110937,0.209737,0
KIC 3936061,0.207516,0
KIC 8644545,0.211630,0
KIC 10964747,0.210780,0
KIC 9573539,0.211643,0
KIC 5041569,0.207814,0
KIC 4770365,0.215667,0
KIC 5893123,0.215835,0
KIC 3340312,0.207564,0
KIC 7552344,0.211374,0
TIC 361176558,0.218941,0
KIC 7115661,0.208862,0
KIC 6837146,0.210399,0
KIC 8247771,0.214656,0
KIC 4241238,0.206817,0
KIC 6679504,0.207153,0
TIC 98796344,0.208454,0
KIC 9717958,0.209474,0
KIC 8395870,0.208985,0
KIC 3557560,0.207497,0
KIC 9457728,0.211261,0
KIC 11153539,0.219482,0
KIC 7815744,0.208588,0
KIC 5193659,0.208750,0
KIC 7213311,0.211030,0
KIC 8872048,0.211313,0
KIC 9240664,0.209765,0
KIC 9825625,0.208278,0
KIC 10965008,0.211231,0
KIC 5706592,0.209391,0
KIC 11455491,0.223582,0
KIC 10878117,0.209118,0
KIC 5900235,0.213618,0
KIC 6034834,0.219342,0
KIC 10935993,0.206688,0
KIC 3444098,0.201857,0
KIC 9147029,0.213432,0
KIC 10552151,0.213004,0
KIC 5702770,0.205588,0
KIC 7954278,0.209939,0
KIC 9842937,0.211989,0
KIC 11566256,0.212414,0
KIC 5471289,0.212417,0
KIC 3758922,0.210479,0
KIC 8183911,0.209852,0
KIC 11918482,0.206109,0
KIC 8525101,0.208948,0
KIC 6369131,0.204809,0
KIC 7116282,0.212360,0
TIC 161477033,0.220181,0
KIC 8622875,0.213141,0
TIC 369864738,0.210449,0
KIC 11599800,0.218072,0
KIC 11621897,0.211778,0
KIC 9650808,0.210784,0
KIC 11666881,0.209613,0
KIC 3848083,0.215173,0
KIC 11520459,0.214057,0
KIC 11338056,0.205261,0
KIC 6106046,0.206348,0
KIC 11073351,0.210861,0
KIC 6021840,0.211776,0
KIC 5263167,0.209799,0
KIC 11193263,0.214233,0
KIC 7802719,0.216094,0
KIC 5352640,0.211299,0
KIC 8047428,0.205551,0
KIC 5260419,0.214455,0
KIC 8260198,0.208618,0
KIC 10331279,0.208054,0
KIC 7204233,0.218600,0
KIC 8487838,0.215333,0
KIC 12004689,0.206632,0
KIC 7024511,0.208656,0
KIC 11182213,0.206815,0
KIC 7116226,0.206836,0
KIC 10663738,0.208842,0
KIC 7281454,0.206914,0
KIC 10003058,0.209349,0
TIC 176789447,0.211829,0
KIC 5105886,0.212604,0
KIC 11551715,0.207283,0
KIC 9710792,0.208053,0
KIC 12505654,0.209908,0
KIC 7106438,0.208961,0
KIC 5791713,0.208181,0
KIC 5095082,0.209322,0
KIC 9579789,0.214760,0
KIC 7366036,0.217291,0
KIC 8081187,0.212307,0
KIC 10383729,0.206792,0
KIC 4764774,0.209757,0
KIC 4633570,0.212949,0
KIC 7697103,0.206831,0
KIC 9532710,0.207033,0
KIC 12108293,0.214536,0
KIC 6842807,0.223904,0
KIC 7516809,0.209991,0
KIC 9086251,0.209310,0
KIC 4060229,0.209280,0
KIC 3654095,0.206615,0
KIC 8099517,0.211962,0
KIC 6527078,0.210040,0
KIC 7257966,0.208513,0
KIC 4544907,0.207876,0
KIC 3962684,0.213755,0
TIC 271486001,0.208651,0
KIC 11251991,0.217938,0
KIC 2836076,0.211336,0
KIC 12116380,0.215788,0
KIC 9654875,0.212814,0
KIC 9851943,0.210226,0
KIC 9838761,0.209301,0
KIC 3859628,0.217894,0
KIC 10724569,0.209022,0
KIC 5202905,0.200934,0
KIC 10096697,0.208452,0
TIC 353586703,0.216967,0
KIC 12164564,0.220957,0
KIC 11414368,0.206489,0
KIC 6364064,0.207880,0
KIC 7047207,0.216084,0
KIC 10329196,0.209187,0
KIC 7458762,0.210331,0
KIC 12459913,0.213850,0
KIC 3764879,0.209415,0
KIC 3945802,0.209994,0
KIC 8043721,0.206265,0
KIC 9941136,0.210331,0
KIC 4476123,0.210297,0
KIC 10593535,0.206227,0
KIC 11073656,0.215945,0
KIC 4914737,0.210088,0
KIC 4769824,0.209888,0
KIC 6019872,0.206551,0
KIC 2852528,0.206014,0
KIC 6442340,0.217507,0
KIC 10120548,0.212706,0
KIC 9602775,0.210041,0
KIC 6137681,0.215689,0
TIC 32499655,0.213806,0
KIC 11601357,0.206269,0
KIC 8975368,0.207867,0
KIC 9892856,0.211914,0
KIC 6947837,0.207292,0
KIC 5710069,0.214678,0
KIC 3103227,0.212061,0
KIC 3447722,0.209722,0
KIC 11294883,0.214017,0
KIC 7629518,0.207893,0
KIC 9823564,0.218603,0
KIC 11455181,0.216879,0
TIC 274411493,0.205012,0
KIC 10360722,0.208900,0
KIC 7116519,0.208198,0
KIC 10977671,0.211807,0
KIC 5556804,0.207507,0
KIC 10459749,0.212326,0
KIC 4946581,0.208466,0
KIC 11821363,0.206150,0
KIC 3425363,0.210791,0
KIC 5370944,0.209865,0
KIC 2422820,0.221326,0
KIC 10874215,0.215803,0
KIC 4270565,0.214158,0
KIC 10031500,0.213684,0
TIC 118339710,0.214843,0
KIC 6429812,0.206165,0
KIC 5112198,0.222621,0
KIC 9292100,0.210644,0
KIC 5952448,0.210549,0
KIC 5024177,0.206575,0
KIC 8645191,0.206801,0
KIC 10538176,0.209024,0
KIC 8360041,0.213860,0
KIC 5962262,0.212379,0
KIC 11037818,0.207915,0
KIC 3124598,0.209984,0
KIC 11401869,0.219296,0
KIC 5775129,0.205541,0
TIC 366316586,0.208942,0
KIC 3644649,0.206289,0
KIC 10865043,0.206527,0
KIC 11752632,0.206505,0
KIC 6131236,0.206815,0
KIC 6593150,0.206322,0
KIC 10227881,0.205685,0
KIC 5024372,0.212582,0
TIC 439867639,0.207301,0
KIC 11356260,0.215806,0
KIC 3853673,0.211974,0
HIP 41378,0.215885,0
KIC 9406990,0.212550,0
KIC 10964440,0.213002,0
KIC 3232249,0.215128,0
KIC 12506770,0.209465,0
KIC 5461440,0.212902,0
KIC 5092655,0.213910,0
KIC 9021075,0.211805,0
KIC 11074835,0.212358,0
KIC 9094763,0.209186,0
KIC 8815031,0.213028,0
KIC 11296724,0.208127,0
KIC 3952651,0.214219,0
KIC 12416987,0.211916,0
KIC 7281411,0.221816,0
KIC 3644738,0.217297,0
KIC 7097534,0.209670,0
KIC 4391348,0.211582,0
KIC 5282051,0.210515,0
KIC 5687700,0.205534,0
KIC 9777290,0.210298,0
KIC 8362974,0.215119,0
KIC 6045404,0.213863,0
KIC 11760860,0.203723,0
KIC 6062298,0.213052,0
KIC 9153554,0.207100,0
KIC 10867017,0.207488,0
KIC 3340165,0.209314,0
EPIC 220416518,0.214335,0
TIC 377293776,0.210153,0
KIC 4932689,0.210036,0
KIC 7703882,0.209244,0
KIC 5879448,0.207747,0
KIC 8758136,0.218546,0
KIC 7335972,0.208649,0
KIC 7269974,0.213496,0
KIC 5618071,0.206204,0
KIC 4939533,0.212751,0
KIC 3642289,0.206783,0
KIC 9597854,0.210894,0
KIC 11046723,0.209584,0
KIC 4374339,0.210575,0
KIC 9711297,0.206879,0
KIC 4138008,0.208050,0
KIC 3230095,0.215742,0
KIC 6062929,0.222761,0
KIC 2284957,0.208601,0
TIC 61621800,0.217017,0
KIC 9851983,0.217213,0
KIC 5213230,0.213614,0
KIC 9226339,0.208738,0
KIC 10917433,0.208387,0
KIC 5389632,0.206953,0
KIC 10426656,0.215084,0
KIC 8054719,0.215222,0
KIC 9843517,0.207405,0
KIC 10031643,0.214044,0
EPIC 246331418,0.209952,0
KIC 6359175,0.209492,0
KIC 6185476,0.214563,0
KIC 5706595,0.209488,0
KIC 11973517,0.215298,0
KIC 7217088,0.221178,0
KIC 11139682,0.205955,0
KIC 3751118,0.208420,0
KIC 9349482,0.216660,0
KIC 9758032,0.216840,0
KIC 5553652,0.206793,0
KIC 8971044,0.211379,0
TIC 367102581,0.214808,0
KIC 5876368,0.204086,0
KIC 10275805,0.216140,0
KIC 9873604,0.206922,0
KIC 10526887,0.209258,0
KIC 9702945,0.216046,0
KIC 6032517,0.219438,0
KIC 9301564,0.208499,0
KIC 5039053,0.214973,0
KIC 7764367,0.210165,0
KIC 8509361,0.214246,0
KIC 8547429,0.217083,0
KIC 8557374,0.209443,0
KIC 6140059,0.213030,0
KIC 11904151,0.220187,0
KIC 4570931,0.212540,0
KIC 5389540,0.205699,0
KIC 8757213,0.210741,0
KIC 8758204,0.212110,0
KIC 10232693,0.210790,0
KIC 10006581,0.207722,0
KIC 8355178,0.205989,0
KIC 9456887,0.207071,0
KIC 5817957,0.208857,0
KIC 9898017,0.208222,0
KIC 9536108,0.207844,0
KIC 5817533,0.217859,0
KIC 8508126,0.210646,0
KIC 5005121,0.210435,0
KIC 3858919,0.208729,0
KIC 7046035,0.212368,0
KIC 6612284,0.216925,0
KIC 11904835,0.207784,0
KIC 5977541,0.202953,0
KIC 5083138,0.210072,0
KIC 11618601,0.209865,0
KIC 3356193,0.206273,0
KIC 10801951,0.222756,0
KIC 7211221,0.212421,0
KIC 11560897,0.214576,0
KIC 7345136,0.214600,0
KIC 2573056,0.209623,0
KIC 4860678,0.205939,0
KIC 5471688,0.212341,0
KIC 10199984,0.207625,0
KIC 9034103,0.212976,0
KIC 9142225,0.216842,0
KIC 8056665,0.214577,0
KIC 3228959,0.208642,0
KIC 12168993,0.213118,0
KIC 6949898,0.207775,0
KIC 5709014,0.208053,0
KIC 4055774,0.211234,0
KIC 6312314,0.210781,0
KIC 3241557,0.213919,0
KIC 7450747,0.210208,0
KIC 8560804,0.206738,0
KIC 8432249,0.214699,0
KIC 9306677,0.209434,0
KIC 2577353,0.214110,0
KIC 9593773,0.205400,0
KIC 5783732,0.208747,0
KIC 9635510,0.209399,0
KIC 7446631,0.212461,0
KIC 3858757,0.208447,0
KIC 4455231,0.219979,0
KIC 5599774,0.208567,0
KIC 7031992,0.207702,0
KIC 9771920,0.207702,0
TIC 357501308,0.222510,0
KIC 6629156,0.201219,0
KIC 12554634,0.211026,0
KIC 3962751,0.207255,0
KIC 2571075,0.209331,0
KIC 8081239,0.209715,0
KIC 9097470,0.209404,0
KIC 12256520,0.207474,0
TIC 467651916,0.213719,0
KIC 8073806,0.206486,0
KIC 3545626,0.204440,0
KIC 12403968,0.208756,0
KIC 3001955,0.207061,0
KIC 10264293,0.208674,0
KIC 8480642,0.215508,0
KIC 10744335,0.217676,0
KIC 6422367,0.208746,0
KIC 4945035,0.212574,0
KIC 6272413,0.207956,0
KIC 11508644,0.208474,0
KIC 8179286,0.208445,0
KIC 8554701,0.210209,0
KIC 5021176,0.217622,0
TIC 219113246,0.223794,0
KIC 9229807,0.210115,0
KIC 6309264,0.210866,0
KIC 6607644,0.205976,0
KIC 9642292,0.210192,0
KIC 11403044,0.215894,0
KIC 8429415,0.208128,0
KIC 7031948,0.212101,0
KIC 9016592,0.205994,0
KIC 7449136,0.212668,0
KIC 9907129,0.206069,0
KIC 8628973,0.214457,0
KIC 5702939,0.208325,0
KIC 7515670,0.208370,0
KIC 6350476,0.210486,0
KIC 11092040,0.218864,0
KIC 2859893,0.213786,0
KIC 8517433,0.210060,0
KIC 4472143,0.213107,0
KIC 11449918,0.214867,0
KIC 3756801,0.213746,0
KIC 9834731,0.209698,0
KIC 8628665,0.212079,0
KIC 10089123,0.215852,0
KIC 7210749,0.210332,0
KIC 9813499,0.213008,0
KIC 10991431,0.218821,0
KIC 10352945,0.219191,0
KIC 9693803,0.206461,0
KIC 3644631,0.209914,0
KIC 5121511,0.208399,0
KIC 5632701,0.217472,0
KIC 9571186,0.213828,0
KIC 7430876,0.220210,0
KIC 11499192,0.214499,0
KIC 9837659,0.200100,0
KIC 8262210,0.209084,0
KIC 8349405,0.208851,0
KIC 10556180,0.207720,0
KIC 11046870,0.209368,0
KIC 4245861,0.209528,0
KIC 6869373,0.208363,0
KIC 8349399,0.208705,0
KIC 3749978,0.213039,0
EPIC 210827030,0.207797,0
KIC 7987866,0.209712,0
KIC 2576962,0.207190,0
KIC 2830919,0.208281,0
KIC 10080248,0.208216,0
KIC 9171886,0.213638,0
KIC 7522911,0.210219,0
KIC 1865042,0.210172,0
KIC 5083252,0.209984,0
KIC 10855545,0.209070,0
KIC 8423903,0.213399,0
KIC 5647638,0.215105,0
KIC 7031208,0.209486,0
KIC 7949593,0.214627,0
KIC 4917658,0.207501,0
KIC 5385439,0.206713,0
KIC 3836522,0.214550,0
KIC 11351454,0.215600,0
KIC 6368905,0.212290,0
KIC 9239670,0.216980,0
KIC 2831251,0.211300,0
KIC 8561063,0.223017,0
KIC 10093664,0.208445,0
KIC 6111011,0.214079,0
KIC 10972902,0.217008,0
KIC 8391983,0.212193,0
KIC 11714107,0.212876,0
KIC 11611600,0.212400,0
KIC 10203349,0.214637,0
KIC 12061238,0.207445,0
KIC 8868686,0.209131,0
KIC 6070337,0.220141,0
KIC 8294683,0.210677,0
KIC 9178502,0.212334,0
KIC 8330207,0.205037,0
KIC 6442246,0.213163,0
KIC 10666230,0.211985,0
KIC 3645438,0.210851,0
KIC 7461314,0.204402,0
KIC 3235282,0.211747,0
KIC 5091016,0.210226,0
KIC 10342316,0.212240,0
KIC 5385139,0.206326,0
KIC 9640931,0.212348,0
KIC 8230616,0.209738,0
KIC 12935144,0.216503,0
KIC 8158127,0.212979,0
KIC 8263187,0.203325,0
KIC 7362632,0.208205,0
KIC 3234843,0.216612,0
KIC 11518201,0.217015,0
KIC 10924562,0.205786,0
KIC 11912916,0.210679,0
KIC 9845931,0.205291,0
KIC 10794087,0.207597,0
KIC 3632330,0.208066,0
KIC 11651712,0.209054,0
KIC 7596240,0.206446,0
KIC 8197343,0.209685,0
KIC 11905409,0.206207,0
KIC 8915379,0.210717,0
KIC 12004680,0.211285,0
KIC 9773270,0.206295,0
KIC 7184556,0.206077,0
KIC 5653163,0.213010,0
KIC 12067960,0.207614,0
KIC 10155434,0.213281,0
KIC 9532424,0.206835,0
KIC 12265786,0.203047,0
KIC 10407430,0.207751,0
KIC 8973285,0.209540,0
KIC 8487805,0.209628,0
KIC 12168895,0.205873,0
KIC 11650401,0.206787,0
KIC 3540873,0.214195,0
KIC 10676923,0.209285,0
KIC 8733898,0.213538,0
KIC 3559860,0.213188,0
KIC 5956171,0.206703,0
KIC 10291589,0.206008,0
KIC 10358759,0.205748,0
KIC 4763020,0.205688,0
KIC 11616663,0.209058,0
KIC 5208962,0.207294,0
KIC 5386264,0.219525,0
KIC 8278685,0.210867,0
KIC 11874577,0.206542,0
EPIC 211541590,0.208468,0
KIC 10290666,0.207445,0
KIC 9274431,0.208033,0
KIC 11853255,0.213657,0
KIC 5126627,0.208064,0
KIC 5602588,0.203435,0
KIC 4556468,0.213206,0
KIC 7466863,0.216910,0
KIC 11811193,0.210529,0
KIC 4852297,0.209293,0
KIC 12734396,0.216062,0
KIC 7038988,0.212925,0
KIC 11967872,0.209543,0
KIC 9282762,0.218324,0
KIC 10964265,0.209482,0
KIC 7287677,0.210230,0
KIC 10329469,0.206892,0
KIC 6205566,0.206828,0
KIC 3102309,0.212314,0
KIC 9765975,0.204251,0
KIC 8516349,0.211707,0
KIC 7192680,0.215002,0
KIC 10227863,0.207208,0
KIC 9838414,0.205389,0
KIC 9146018,0.222436,0
KIC 9101208,0.208557,0
KIC 9996632,0.209533,0
KIC 3646515,0.213502,0
KIC 6294819,0.210521,0
KIC 2449074,0.207915,0
KIC 10610039,0.207649,0
KIC 8004903,0.217788,0
KIC 2439243,0.205852,0
KIC 9269281,0.206054,0
KIC 8395660,0.209209,0
KIC 12470844,0.218280,0
KIC 5881813,0.216155,0
KIC 8429668,0.210624,0
KIC 10585738,0.211297,0
KIC 5301093,0.209305,0
KIC 9596892,0.209697,0
KIC 6124137,0.209159,0
KIC 9967398,0.217433,0
KIC 6933567,0.207064,0
KIC 6774880,0.206988,0
KIC 9959545,0.209687,0
KIC 11497977,0.211988,0
KIC 6187508,0.212679,0
KIC 8367113,0.208906,0
KIC 9758615,0.202521,0
KIC 9664276,0.215099,0
KIC 11598894,0.215881,0
KIC 2853446,0.210731,0
KIC 6619815,0.206234,0
KIC 11021676,0.209252,0
KIC 10617638,0.213452,0
KIC 5213404,0.206671,0
KIC 9658089,0.207535,0
KIC 7757698,0.212879,0
KIC 11757422,0.211723,0
KIC 4466356,0.211842,0
KIC 3445812,0.213221,0
KIC 12835139,0.209627,0
KIC 4940376,0.210001,0
KIC 5649837,0.206583,0
KIC 9264949,0.208169,0
KIC 10933306,0.211080,0
KIC 11285870,0.207194,0
EPIC 220616148,0.206917,0
KIC 11177676,0.209624,0
KIC 4150972,0.206173,0
KIC 9895006,0.209077,0
KIC 6691169,0.206665,0
KIC 3650049,0.208457,0
KIC 4932442,0.204727,0
KIC 9413156,0.210904,0
KIC 8480582,0.210754,0
KIC 9597729,0.215480,0
KIC 8352016,0.207089,0
KIC 3750350,0.204277,0
KIC 12120307,0.212196,0
KIC 4568298,0.208552,0
KIC 3848966,0.210773,0
KIC 8443265,0.206498,0
KIC 9513168,0.205038,0
KIC 10661778,0.207084,0
KIC 9899181,0.209125,0
KIC 2557816,0.205302,0
KIC 6720773,0.212112,0
KIC 7618364,0.211670,0
TIC 219508169,0.214191,0
KIC 11724094,0.207658,0
KIC 8800954,0.210831,0
KIC 8197793,0.205597,0
KIC 9520443,0.208540,0
KIC 7685981,0.208476,0
KIC 8625732,0.207357,0
KIC 7366501,0.212887,0
KIC 4571844,0.210310,0
KIC 6038152,0.216410,0
KIC 3241647,0.206211,0
KIC 8560940,0.213712,0
KIC 6049190,0.207614,0
KIC 9607164,0.210609,0
KIC 9085563,0.208908,0
KIC 10963242,0.209713,0
KIC 5443775,0.212895,0
KIC 9093859,0.210671,0
KIC 8121328,0.205453,0
KIC 10979952,0.214260,0
KIC 10584140,0.212264,0
KIC 5040223,0.207579,0
KIC 11774387,0.212945,0
KIC 8323753,0.211526,0
KIC 8570333,0.213045,0
KIC 7801070,0.208235,0
KIC 6631721,0.211232,0
KIC 8396405,0.206650,0
KIC 9837013,0.207367,0
KIC 4662363,0.207000,0
KIC 5471010,0.208860,0
KIC 8673511,0.206499,0
KIC 4470888,0.205869,0
KIC 8302473,0.206210,0
KIC 6842682,0.211965,0
KIC 3955817,0.206276,0
KIC 5546761,0.209379,0
KIC 9909965,0.208378,0
KIC 11465950,0.208753,0
KIC 9474483,0.207902,0
KIC 11144439,0.208203,0
KIC 11038580,0.206656,0
KIC 6057750,0.210395,0
TIC 455733237,0.205341,0
KIC 5271090,0.207920,0
KIC 7906671,0.209005,0
KIC 11072016,0.211337,0
KIC 7959310,0.212079,0
KIC 3218844,0.215001,0
KIC 5389956,0.204709,0
KIC 10491044,0.207337,0
KIC 9079587,0.213937,0
KIC 9159265,0.215023,0
KIC 6934986,0.209541,0
KIC 6690082,0.207964,0
KIC 6525106,0.215362,0
KIC 6937402,0.211952,0
KIC 4135665,0.213906,0
KIC 11152511,0.208314,0
KIC 5374854,0.214843,0
KIC 9395719,0.207907,0
KIC 3440861,0.208816,0
KIC 9965184,0.210734,0
KIC 6265792,0.207855,0
KIC 5475042,0.207106,0
KIC 12885212,0.211501,0
KIC 6364307,0.213420,0
KIC 9674320,0.213461,0
KIC 7033713,0.209542,0
KIC 8111919,0.208844,0
KIC 5552562,0.208500,0
KIC 6368230,0.213142,0
KIC 6368175,0.206254,0
KIC 6784235,0.215155,0
KIC 9832379,0.210626,0
KIC 9353742,0.208057,0
KIC 4479633,0.206533,0
KIC 11867608,0.207555,0
KIC 10200627,0.205682,0
KIC 11656721,0.208977,0
KIC 10028140,0.209233,0
KIC 12784167,0.206885,0
KIC 7199724,0.212929,0
KIC 5308663,0.214116,0
KIC 7440715,0.208381,0
KIC 8381204,0.207550,0
KIC 11098704,0.208944,0
TIC 319294834,0.207920,0
KIC 8081905,0.207337,0
KIC 6285396,0.208814,0
KIC 5529560,0.213579,0
KIC 3340070,0.207218,0
KIC 6307000,0.213145,0
KIC 7117355,0.210852,0
KIC 7090801,0.206905,0
KIC 10157458,0.209943,0
KIC 10554421,0.210150,0
KIC 7778664,0.221710,0
KIC 4730442,0.206212,0
KIC 6853172,0.209470,0
KIC 10863608,0.214425,0
KIC 10854768,0.212882,0
KIC 9474756,0.211845,0
KIC 9307509,0.207731,0
KIC 3554600,0.204113,0
KIC 10984090,0.212297,0
KIC 11403530,0.204858,0
KIC 4828341,0.207501,0
KIC 6364294,0.205988,0
KIC 5563057,0.211111,0
KIC 11769689,0.209430,0
KIC 9910043,0.215235,0
KIC 3440978,0.209632,0
KIC 9899315,0.205165,0
KIC 10212441,0.208569,0
KIC 8815279,0.207622,0
KIC 3230206,0.209063,0
KIC 8301878,0.206954,0
KIC 9031703,0.209465,0
KIC 11658036,0.212379,0
KIC 11966668,0.214633,0
KIC 4471747,0.207104,0
KIC 12404086,0.211610,0
KIC 2708885,0.207057,0
KIC 6545051,0.214028,0
KIC 10098534,0.206880,0
KIC 3532510,0.207763,0
KIC 5252423,0.215818,0
KIC 7117485,0.210972,0
KIC 11392362,0.208715,0
KIC 5385269,0.204706,0
KIC 5008775,0.210181,0
KIC 12304728,0.209907,0
KIC 8394721,0.217315,0
KIC 6144039,0.209774,0
KIC 10815916,0.208634,0
KIC 9574179,0.207708,0
KIC 3861611,0.209994,0
KIC 9762514,0.209645,0
KIC 4478168,0.211238,0
KIC 11082795,0.210963,0
KIC 3234598,0.215742,0
KIC 8491277,0.215468,0
KIC 5339567,0.207306,0
KIC 10481045,0.206219,0
KIC 4861791,0.208679,0
KIC 3120431,0.210323,0
TIC 384034837,0.203313,0
KIC 2853029,0.209029,0
KIC 5342473,0.209789,0
KIC 6615511,0.206871,0
KIC 10187563,0.205639,0
KIC 8395860,0.210666,0
KIC 11236244,0.210113,0
KIC 10586619,0.207608,0
KIC 8155654,0.206151,0
KIC 8022520,0.210457,0
KIC 12206313,0.207109,0
KIC 9412445,0.205968,0
KIC 10586744,0.210150,0
KIC 9641481,0.212144,0
KIC 5616628,0.212288,0
KIC 5303185,0.205184,0
KIC 9641076,0.208613,0
KIC 2990873,0.208440,0
KIC 9962731,0.203815,0
KIC 10002049,0.211500,0
KIC 8636539,0.207941,0
KIC 3230805,0.207340,0
KIC 9761882,0.205273,0
KIC 9278216,0.214077,0
KIC 9221627,0.211797,0
KIC 4571536,0.212599,0
KIC 6026737,0.214612,0
KIC 5385491,0.206727,0
KIC 11616631,0.210477,0
KIC 4138951,0.203789,0
KIC 11560397,0.211619,0
KIC 6849310,0.209675,0
KIC 12071754,0.210365,0
KIC 7499571,0.211652,0
KIC 5809954,0.209154,0
KIC 10485069,0.208163,0
KIC 9402670,0.206199,0
KIC 8178616,0.207406,0
KIC 6587105,0.207720,0
KIC 9534832,0.213253,0
KIC 7285757,0.210615,0
KIC 11568987,0.212765,0
KIC 4356621,0.204795,0
KIC 10905239,0.212014,0
KIC 5981058,0.216401,0
KIC 7115785,0.222529,0
KIC 8442795,0.210051,0
KIC 4995716,0.206416,0
KIC 7214090,0.206253,0
KIC 12419303,0.206843,0
KIC 6786348,0.207212,0
