epic_id,mission,n_points,n_segments,best_seg_score,mean_seg_score,median_seg_score,std_seg_score,status,error
210402237,K2,3271,9,0.3723386526107788,0.3366884589195251,0.3428563177585602,0.0215917397290468,ok,
210448987,K2,3260,9,0.3231685161590576,0.2799314558506012,0.2840330898761749,0.038068551570177,ok,
210508766,K2,3272,9,0.388162761926651,0.3178354203701019,0.3338221609592438,0.0531133040785789,ok,
210558622,K2,3268,9,0.3678955733776092,0.3407824039459228,0.3339433968067169,0.0148418927565217,ok,
210577548,K2,3272,9,0.3797530829906463,0.3238960206508636,0.3172591924667358,0.0297575090080499,ok,
210718708,K2,3268,9,0.3341608047485351,0.2963703870773315,0.3036350905895233,0.0323590599000453,ok,
210731500,K2,3266,9,0.3407326638698578,0.3071494102478027,0.3173756897449493,0.0273885186761617,ok,
210750726,K2,3271,9,0.375369668006897,0.351779043674469,0.3516718745231628,0.0159373022615909,ok,
210838726,K2,3279,9,0.3841724991798401,0.3466376066207886,0.3513243496417999,0.0281485393643379,ok,
210894022,K2,3266,9,0.3220962882041931,0.2811292707920074,0.2702038884162903,0.0235239844769239,ok,
210968143,K2,3258,9,0.374684602022171,0.3154596090316772,0.298517495393753,0.0366423651576042,ok,
211077024,K2,3270,9,0.3440050780773163,0.2903465628623962,0.2856944799423218,0.0397118404507637,ok,
211314705,K2,3439,10,0.3428609073162079,0.2875211238861084,0.2774969339370727,0.0296427272260189,ok,
211319617,K2,3402,10,0.3436391055583954,0.2495087385177612,0.2607007622718811,0.0789727717638015,ok,
211351816,K2,3443,10,0.3322994410991668,0.2907441854476928,0.2843301296234131,0.0290633216500282,ok,
211355342,K2,3401,10,0.3523734807968139,0.3075505495071411,0.3158136904239654,0.0288538131862878,ok,
211359660,K2,3429,10,0.305604875087738,0.2816484868526459,0.2826556265354156,0.0174721963703632,ok,
211391664,K2,3388,10,0.2914676666259765,0.2348401546478271,0.2407566010951995,0.0432772748172283,ok,
211399359,K2,3348,10,0.3061994016170501,0.2851611971855163,0.2954232692718506,0.0205299034714698,ok,
211401787,K2,3421,10,0.3890330195426941,0.302553117275238,0.3161954879760742,0.0608457699418067,ok,
211418729,K2,3389,10,0.340863823890686,0.2421813458204269,0.2212444990873336,0.0689447820186615,ok,
211442297,K2,3410,10,0.3269620537757873,0.2322517335414886,0.2483366727828979,0.0742453038692474,ok,
211490999,K2,3437,10,0.2990146577358246,0.2721547186374664,0.2737452685832977,0.014695088379085,ok,
211491383,K2,3441,10,0.3549748659133911,0.3245156407356262,0.3284659087657928,0.0235142018646001,ok,
211509553,K2,3420,10,0.3035638034343719,0.249881237745285,0.2494062632322311,0.0340782105922699,ok,
211525389,K2,3427,10,0.3703762292861938,0.3300177156925201,0.3251253962516784,0.024633502587676,ok,
211579112,K2,3437,10,0.3524782061576843,0.2992022633552551,0.2830092906951904,0.0350935608148574,ok,
211594205,K2,3444,10,0.4320743978023529,0.3002521395683288,0.2928304970264435,0.1143208369612693,ok,
211713099,K2,3401,10,0.3269926011562347,0.3090869188308716,0.3100919127464294,0.0135247558355331,ok,
211736671,K2,3405,10,0.2822285890579223,0.2268813550472259,0.2229485064744949,0.0333692617714405,ok,
211743874,K2,3441,10,0.2956195175647735,0.2800080180168152,0.2862114310264587,0.0150147210806608,ok,
211763214,K2,3428,10,0.3031467199325561,0.2646534442901611,0.2601287961006164,0.0246458351612091,ok,
211770696,K2,3443,10,0.3231654465198517,0.2963843941688537,0.2948344945907593,0.0161341149359941,ok,
211770795,K2,3426,10,0.3475554585456848,0.3274554312229156,0.3350063264369964,0.0168167296797037,ok,
211779390,K2,3407,10,0.2989232242107391,0.2433547228574752,0.2557579278945923,0.0471511781215667,ok,
211816003,K2,3440,10,0.2820644974708557,0.2396424114704132,0.2321212589740753,0.0215054452419281,ok,
211818569,K2,3416,10,0.3771029114723205,0.3612082600593567,0.366344004869461,0.0173350442200899,ok,
211919004,K2,3422,10,0.3158735632896423,0.2667784094810486,0.2571780681610107,0.0274555031210184,ok,
211923431,K2,3425,10,0.3096289932727813,0.2640151977539062,0.2654355764389038,0.028830662369728,ok,
211924657,K2,3409,10,0.2494091540575027,0.2272778302431106,0.2237681746482849,0.0144717907533049,ok,
211945201,K2,3404,10,0.3241626024246216,0.2945392429828644,0.3062026798725128,0.0308443922549486,ok,
211969807,K2,3443,10,0.3398756086826324,0.313249260187149,0.3157963156700134,0.0169737972319126,ok,
211990866,K2,3429,10,0.488350361585617,0.417139858007431,0.431069403886795,0.0674623474478721,ok,
