target_id,mission,num_segments,star_score
TIC 354006740,TESS,596,0.3027178645133972
TIC 197598125,TESS,275,0.30268827080726624
TIC 190721237,TESS,4930,0.30258113145828247
EPIC 211679060,TESS,578,0.3025696277618408
TIC 110738386,TESS,817,0.3025558590888977
TIC 334252687,TESS,904,0.30253952741622925
KIC 8620561,Kepler,329,0.302498996257782
KIC 10798838,Kepler,275,0.30243757367134094
EPIC 211396431,TESS,358,0.30230823159217834
TIC 350743714,TESS,1182,0.3021533787250519
TIC 278623780,TESS,691,0.30205589532852173
TIC 376524552,TESS,663,0.3020356595516205
TIC 161687285,TESS,986,0.30203357338905334
TIC 148772620,TESS,181,0.302022784948349
KIC 10514430,Kepler,1029,0.30202001333236694
TIC 72504752,TESS,692,0.30194732546806335
KIC 4570949,Kepler,275,0.3019469082355499
TIC 248853232,TESS,4536,0.3018241226673126
KIC 9214713,Kepler,275,0.301818311214447
KIC 7203179,Kepler,202,0.3017989993095398
KIC 9119652,Kepler,67,0.3017710745334625
TIC 141458054,TESS,687,0.30174294114112854
KIC 9954225,Kepler,93,0.3017188608646393
TIC 9346507,TESS,414,0.30171123147010803
TIC 22529346,TESS,4805,0.30167755484580994
KIC 3335816,Kepler,202,0.3016554117202759
KIC 12022517,Kepler,336,0.30156928300857544
TIC 297967252,TESS,4217,0.30131036043167114
TIC 333511802,TESS,140,0.3013054132461548
KIC 6805414,Kepler,275,0.30128344893455505
TIC 462715015,TESS,429,0.3012484908103943
TIC 242532142,TESS,346,0.3012322783470154
KIC 7838639,Kepler,275,0.3011327385902405
TIC 77951245,TESS,1003,0.3010004162788391
TIC 94405787,TESS,687,0.3009747862815857
TIC 203377303,TESS,4257,0.30097270011901855
TIC 306903715,TESS,936,0.3009639382362366
KIC 3247268,Kepler,275,0.30084964632987976
KIC 3247268,Kepler,275,0.30084964632987976
KIC 11099351,Kepler,880,0.30084890127182007
KIC 4758368,Kepler,987,0.30074578523635864
EPIC 211920462,K2,209,0.30070680379867554
KIC 6948815,Kepler,169,0.30069226026535034
TIC 446549906,TESS,1076,0.30051738023757935
TIC 372596796,TESS,489,0.30050283670425415
KIC 5294739,Kepler,275,0.3004351258277893
KIC 4049124,Kepler,275,0.30037280917167664
KIC 9818381,Kepler,2530,0.30035942792892456
TIC 116608612,TESS,1304,0.30025869607925415
TIC 131034657,TESS,488,0.3001984655857086
TIC 376645976,TESS,2179,0.3001295030117035
TIC 436873727,TESS,1178,0.3000725209712982
TIC 342375120,TESS,716,0.30003371834754944
TIC 196261799,TESS,804,0.2999543845653534
TIC 1870990135,TESS,244,0.2998673915863037
KIC 3337061,Kepler,202,0.29985493421554565
KIC 9724993,Kepler,275,0.2998240888118744
KIC 12470530,Kepler,275,0.29979270696640015
TIC 131581531,TESS,496,0.29970675706863403
TIC 358516596,TESS,1212,0.29969555139541626
KIC 10549576,Kepler,275,0.29967257380485535
TIC 99081059,TESS,452,0.29959172010421753
TIC 5724439,TESS,510,0.29952552914619446
TIC 255909950,TESS,793,0.2995147109031677
KIC 7376490,Kepler,202,0.2994903326034546
TIC 138819293,TESS,2223,0.2994844615459442
TIC 75589027,TESS,2771,0.2994406819343567
TIC 256414077,TESS,405,0.2994360327720642
KIC 12164751,Kepler,332,0.29940980672836304
KIC 9597095,Kepler,275,0.29938971996307373
KIC 10020423,Kepler,275,0.2993115484714508
K2-232,TESS,2770,0.29930901527404785
TIC 68577662,TESS,2770,0.29930901527404785
KIC 3338660,Kepler,329,0.2993079125881195
KIC 8553788,Kepler,202,0.2993030846118927
KIC 6863840,Kepler,275,0.2992081642150879
KIC 6965293,Kepler,202,0.2991960644721985
EPIC 211430148,TESS,40,0.2991803288459778
EPIC 211397774,K2,204,0.29915258288383484
TIC 346972413,TESS,385,0.2991320788860321
TIC 6010784,TESS,639,0.29911357164382935
TIC 237184773,TESS,1401,0.2990151345729828
TIC 1712954983,TESS,244,0.2989904582500458
EPIC 211987231,TESS,1249,0.29897722601890564
TIC 86396382,TESS,1276,0.2989085018634796
KIC 4948730,Kepler,275,0.29849594831466675
TIC 64553698,TESS,275,0.29849207401275635
KIC 5094301,Kepler,999,0.2984806299209595
TIC 79316101,TESS,608,0.2984270453453064
KIC 2305372,Kepler,275,0.2983631491661072
TIC 52976395,TESS,389,0.2983352541923523
EPIC 211942157,TESS,1013,0.2983015179634094
TIC 209459275,TESS,433,0.2982039153575897
KIC 9098590,Kepler,275,0.2980279326438904
TIC 322369867,TESS,350,0.2979218363761902
TIC 317170536,TESS,441,0.29774874448776245
TIC 51768374,TESS,1028,0.2977185845375061
TIC 139445453,TESS,134,0.29769042134284973
TIC 308050066,TESS,1279,0.2976728677749634
KIC 11019987,Kepler,202,0.2976677715778351
EPIC 248526480,K2,215,0.2976604402065277
TIC 83092282,TESS,1204,0.2976304888725281
K2-356,TESS,591,0.2976294159889221
K2-191,TESS,402,0.2975890338420868
TIC 409183335,TESS,591,0.29758045077323914
KIC 7046804,Kepler,1101,0.29757392406463623
KIC 6049470,Kepler,202,0.297545850276947
KIC 8544996,Kepler,275,0.2974751591682434
TIC 375192273,TESS,84,0.2974236309528351
EPIC 247223703,TESS,551,0.297421932220459
TIC 316606244,TESS,493,0.2973683476448059
TIC 7976072,TESS,784,0.2973366379737854
TIC 310002617,TESS,1447,0.29730185866355896
EPIC 211807456,K2,256,0.2972903847694397
TIC 168191686,TESS,578,0.29719337821006775
TIC 265242905,TESS,1505,0.2971535325050354
TIC 38541473,TESS,710,0.29683274030685425
TIC 16538820,TESS,745,0.2967671751976013
TIC 95589845,TESS,620,0.29674118757247925
EPIC 211408138,TESS,411,0.29666465520858765
TIC 239154970,TESS,1297,0.2966645359992981
TIC 152477897,TESS,129,0.2966326177120209
TIC 332660287,TESS,185,0.29654568433761597
TIC 163260812,TESS,1080,0.29646164178848267
TIC 192520375,TESS,536,0.2964330315589905
TIC 58474992,TESS,754,0.2964131236076355
KIC 8155368,Kepler,275,0.2963469624519348
TIC 331160996,TESS,666,0.29630303382873535
TIC 426901646,TESS,647,0.29613083600997925
TIC 361154154,TESS,499,0.29603153467178345
KIC 11974540,Kepler,2507,0.29600977897644043
KIC 11974540,Kepler,2507,0.29600977897644043
K2-34,TESS,2728,0.29591435194015503
TIC 178217113,TESS,2728,0.29591435194015503
KIC 2697935,Kepler,308,0.29590779542922974
TIC 72542131,TESS,824,0.29566657543182373
TIC 359321688,TESS,506,0.2955321967601776
TIC 417564823,TESS,89,0.2955194115638733
KIC 10979716,Kepler,275,0.295501708984375
TIC 170634116,TESS,4755,0.2953867018222809
TIC 309512152,TESS,591,0.29536592960357666
TIC 12036590,TESS,629,0.2953481376171112
TIC 239529652,TESS,447,0.2953253388404846
TIC 259188347,TESS,661,0.29514679312705994
EPIC 210958990,TESS,983,0.2950684726238251
TIC 435861696,TESS,809,0.29502421617507935
TIC 291685334,TESS,929,0.2949920892715454
KIC 8631160,Kepler,275,0.2949734330177307
KIC 10019708,Kepler,1101,0.29493582248687744
KIC 10019708,Kepler,1101,0.29493582248687744
TIC 149995163,TESS,493,0.29484447836875916
EPIC 212883391,TESS,147,0.29474619030952454
TIC 191373021,TESS,451,0.2947361469268799
KIC 8561192,Kepler,175,0.2947109341621399
KIC 8240123,Kepler,338,0.29462432861328125
K2-29,TESS,1231,0.2945788502693176
TIC 56399553,TESS,1231,0.2945788502693176
TIC 422707559,TESS,89,0.2945209741592407
TIC 301248781,TESS,632,0.2943306565284729
TIC 55383975,TESS,1258,0.2943294942378998
TIC 4605846,TESS,1276,0.2943217158317566
KIC 4067549,Kepler,275,0.29424768686294556
TIC 176861415,TESS,754,0.29403528571128845
KIC 12251650,Kepler,275,0.2940205931663513
EPIC 212026226,K2,204,0.2940119802951813
KIC 6283224,Kepler,331,0.29399752616882324
TIC 406140233,TESS,583,0.29398736357688904
TIC 320525204,TESS,1454,0.293984591960907
TIC 448820344,TESS,668,0.29397091269493103
KIC 4565943,Kepler,202,0.2939595878124237
KIC 2309719,Kepler,202,0.2939552664756775
TIC 327011842,TESS,876,0.2939510941505432
EPIC 212225986,TESS,213,0.2939024865627289
TIC 146413471,TESS,449,0.2938815951347351
TIC 146413471,TESS,449,0.2938815951347351
TIC 276385231,TESS,138,0.2938712239265442
KIC 10214873,Kepler,275,0.2938706874847412
KIC 9944201,Kepler,275,0.29377979040145874
TIC 63232997,TESS,297,0.2937130331993103
EPIC 211822797,TESS,1016,0.29367250204086304
TIC 144155193,TESS,692,0.29365274310112
EPIC 251356953,K2,207,0.29362255334854126
KIC 5471415,Kepler,202,0.29358044266700745
TIC 150167117,TESS,1149,0.2935517728328705
TIC 468997317,TESS,1252,0.29352691769599915
TIC 211446495,TESS,110,0.2934376299381256
KIC 9850843,Kepler,275,0.2933717370033264
KIC 6707908,Kepler,332,0.29334479570388794
TIC 31258738,TESS,134,0.2932153344154358
TIC 13574009,TESS,475,0.2931172251701355
TIC 97735908,TESS,2732,0.2930906414985657
TIC 21720215,TESS,403,0.2930709421634674
TIC 9385460,TESS,776,0.2929159998893738
TIC 97921547,TESS,791,0.2928227484226227
KIC 6231401,Kepler,275,0.2928077280521393
TIC 97248423,TESS,336,0.29274970293045044
TIC 127426341,TESS,469,0.29265040159225464
TIC 286355915,TESS,936,0.2926502525806427
TIC 282485660,TESS,670,0.29253342747688293
TIC 219769290,TESS,640,0.29250243306159973
EPIC 210389383,TESS,698,0.2923888862133026
TIC 320798691,TESS,2406,0.29233142733573914
KIC 10727668,Kepler,266,0.2923073172569275
KIC 5962514,Kepler,169,0.2922057807445526
KIC 5597970,Kepler,202,0.2922045886516571
TIC 354400186,TESS,500,0.2921904921531677
KIC 7950775,Kepler,202,0.2921837270259857
KIC 10987439,Kepler,300,0.2921217381954193
KIC 9643043,Kepler,332,0.2921128273010254
TIC 444753130,TESS,529,0.29202204942703247
TIC 68030406,TESS,693,0.2919735312461853
TIC 369062542,TESS,506,0.2918708026409149
TIC 147437399,TESS,409,0.29184433817863464
TIC 51094586,TESS,496,0.2918163239955902
TIC 462162963,TESS,498,0.29174715280532837
TIC 233964642,TESS,1233,0.2917049527168274
TIC 158276040,TESS,1472,0.2916877269744873
TIC 55652896,TESS,1222,0.2916799783706665
TIC 55652896,TESS,1222,0.2916799783706665
KIC 8075618,Kepler,275,0.2916150987148285
TIC 470974162,TESS,494,0.2915767729282379
KIC 7031732,Kepler,275,0.2915692925453186
KIC 8360640,Kepler,275,0.2915482223033905
KIC 6526710,Kepler,275,0.2915247082710266
TIC 374847873,TESS,454,0.2913603186607361
TIC 359469754,TESS,503,0.29135143756866455
TIC 375506058,TESS,5152,0.29134008288383484
TIC 157115010,TESS,1301,0.29125842452049255
TIC 236158940,TESS,1055,0.2912166714668274
KIC 10028792,Kepler,275,0.2911645174026489
KIC 10028792,Kepler,275,0.2911645174026489
KIC 10028792,Kepler,275,0.2911645174026489
KIC 8345358,Kepler,275,0.2910124659538269
TIC 126772538,TESS,535,0.2909541726112366
TIC 139350191,TESS,638,0.2908788323402405
TIC 3840990,TESS,908,0.2908759117126465
KIC 8506766,Kepler,275,0.29087042808532715
TIC 419029830,TESS,471,0.2908593714237213
KIC 10748390,Kepler,2884,0.29083412885665894
TIC 79920467,TESS,527,0.2907998561859131
TIC 301160638,TESS,895,0.29079869389533997
TIC 86021841,TESS,805,0.2907741367816925
KIC 2162635,Kepler,275,0.29074734449386597
TIC 262829328,TESS,781,0.2907436192035675
TIC 147977348,TESS,1011,0.29072222113609314
TIC 456862677,TESS,1183,0.290550172328949
TIC 289445553,TESS,663,0.29054394364356995
KIC 4862625,Kepler,275,0.29048147797584534
TIC 426956677,TESS,1004,0.2904267907142639
TIC 271035369,TESS,455,0.2904202938079834
TIC 288391628,TESS,1447,0.2904142439365387
KIC 3762553,Kepler,958,0.29039645195007324
KIC 4574310,Kepler,202,0.29036107659339905
TIC 40466976,TESS,5047,0.2903488576412201
TIC 343717397,TESS,429,0.29033592343330383
TIC 286696849,TESS,930,0.29023051261901855
KIC 4261960,Kepler,338,0.29010605812072754
KIC 7661409,Kepler,275,0.2900789678096771
KIC 8374494,Kepler,338,0.28981924057006836
TIC 267263253,TESS,4509,0.2898055911064148
KIC 2987027,Kepler,1101,0.28978750109672546
TIC 275384718,TESS,612,0.2896985709667206
KIC 5953297,Kepler,275,0.2896972596645355
TIC 450337675,TESS,294,0.2896733283996582
TIC 51637609,TESS,1009,0.2896495461463928
TIC 95709395,TESS,679,0.2896190285682678
TIC 245392284,TESS,2348,0.28960782289505005
KIC 7849854,Kepler,275,0.28958195447921753
TIC 398572544,TESS,855,0.2895730137825012
WASP-28,TESS,855,0.2895730137825012
TIC 374741750,TESS,498,0.2895241379737854
TIC 402828941,TESS,425,0.289505273103714
KIC 8212002,Kepler,275,0.2894912362098694
KIC 8212002,Kepler,275,0.2894912362098694
KIC 7955301,Kepler,202,0.28947991132736206
TIC 387527558,TESS,1055,0.28944680094718933
TIC 56798909,TESS,130,0.2894381284713745
KIC 2449090,Kepler,331,0.2894093990325928
KIC 2437505,Kepler,321,0.28938156366348267
KIC 9839821,Kepler,275,0.28924041986465454
KIC 9839821,Kepler,275,0.28924041986465454
KIC 11560431,Kepler,956,0.2892279326915741
TIC 103245940,TESS,447,0.2891947627067566
KIC 7025540,Kepler,338,0.28919151425361633
TIC 202283090,TESS,751,0.2891125977039337
KIC 1026957,Kepler,202,0.28909820318222046
KIC 8494410,Kepler,275,0.2890826463699341
KIC 8494410,Kepler,275,0.2890826463699341
TIC 147797743,TESS,2246,0.2890458405017853
KIC 5216727,Kepler,275,0.2890387177467346
KIC 9181340,Kepler,275,0.28901275992393494
KIC 3544694,Kepler,331,0.28901204466819763
TIC 139118482,TESS,357,0.2890070974826813
KIC 5181455,Kepler,275,0.28898119926452637
KIC 10935310,Kepler,202,0.28887003660202026
TIC 336264393,TESS,196,0.2887917757034302
KIC 11242721,Kepler,336,0.28877750039100647
TIC 17005768,TESS,923,0.2887767255306244
KIC 8718273,Kepler,987,0.28877395391464233
KIC 11867071,Kepler,156,0.28876742720603943
TIC 388104525,TESS,1270,0.2887056767940521
KIC 4634135,Kepler,275,0.28869810700416565
EPIC 212833814,TESS,399,0.28864553570747375
EPIC 248740571,K2,214,0.28861382603645325
TIC 287948915,TESS,241,0.2886016070842743
TIC 143526233,TESS,443,0.2885863780975342
TIC 37084932,TESS,455,0.2885487973690033
TIC 69995219,TESS,610,0.2885085344314575
TIC 289345412,TESS,297,0.2885032296180725
TIC 152467154,TESS,933,0.288394033908844
TIC 382437043,TESS,1170,0.28831058740615845
TIC 373614579,TESS,674,0.2882404625415802
KIC 11076176,Kepler,213,0.2881965935230255
KIC 9097120,Kepler,275,0.288144588470459
KIC 12012439,Kepler,275,0.2881386876106262
TIC 63717709,TESS,818,0.2881360948085785
KIC 9772531,Kepler,275,0.2880724370479584
TIC 146842334,TESS,960,0.2880198061466217
TIC 393831507,TESS,366,0.2880008816719055
TIC 152326573,TESS,482,0.2879006564617157
KIC 4742414,Kepler,202,0.2878760099411011
TIC 232967440,TESS,1366,0.28784769773483276
TIC 286080865,TESS,1493,0.2877710461616516
KIC 6314185,Kepler,275,0.28771403431892395
TIC 363040636,TESS,241,0.2876523435115814
TIC 348501452,TESS,886,0.2876308560371399
TIC 335860261,TESS,670,0.2876172661781311
EPIC 214254518,TESS,510,0.2875269949436188
KIC 8841616,Kepler,202,0.2874468266963959
KIC 8580438,Kepler,275,0.28737396001815796
TIC 376637093,TESS,3809,0.2873719334602356
KIC 11768970,Kepler,202,0.28730082511901855
TIC 263203229,TESS,493,0.28729256987571716
TIC 99796664,TESS,194,0.28726789355278015
TIC 145804834,TESS,376,0.28724080324172974
KIC 7116117,Kepler,987,0.2871472239494324
TIC 384709136,TESS,147,0.28712183237075806
TIC 380884709,TESS,3679,0.2871122658252716
EPIC 220573228,TESS,3679,0.2871122658252716
EPIC 212083250,TESS,1016,0.2871001660823822
KIC 3245638,Kepler,202,0.28705209493637085
TIC 245947683,TESS,1252,0.2869392931461334
TIC 323687123,TESS,2551,0.2868712842464447
K2-415,TESS,2551,0.2868712842464447
TIC 419840740,TESS,1007,0.286858469247818
EPIC 212066805,TESS,1006,0.2868236005306244
KIC 5809372,Kepler,202,0.2866693437099457
KIC 7116859,Kepler,338,0.2866528034210205
KIC 7282872,Kepler,275,0.2866343855857849
TIC 58858008,TESS,574,0.28663143515586853
KIC 3532985,Kepler,982,0.28660106658935547
KIC 6268722,Kepler,202,0.28649502992630005
TIC 35636165,TESS,412,0.2864281237125397
KIC 9934208,Kepler,275,0.286424458026886
TIC 114103134,TESS,584,0.2864190936088562
KIC 6114140,Kepler,275,0.2863295376300812
TIC 190822775,TESS,619,0.2862972021102905
TIC 209054294,TESS,350,0.28627797961235046
TIC 29418536,TESS,569,0.2862749695777893
KIC 9161118,Kepler,338,0.28622451424598694
TIC 406361982,TESS,678,0.2862046957015991
TIC 436508469,TESS,874,0.28615763783454895
TIC 197039766,TESS,446,0.2860841155052185
KIC 3240406,Kepler,956,0.28608113527297974
TIC 269450900,TESS,713,0.2860679030418396
KIC 8651551,Kepler,338,0.2860648036003113
EPIC 201717159,TESS,617,0.2860580384731293
TIC 240535286,TESS,506,0.286051869392395
KIC 8414907,Kepler,332,0.28600960969924927
TIC 268496304,TESS,130,0.28600001335144043
TIC 13684720,TESS,1196,0.2859862446784973
TIC 132534906,TESS,540,0.28592509031295776
TIC 165987272,TESS,598,0.28592154383659363
EPIC 220288594,TESS,595,0.28588050603866577
TIC 80384677,TESS,528,0.2858763337135315
TIC 366302410,TESS,569,0.2858192026615143
TIC 172464366,TESS,983,0.28572916984558105
KIC 9775253,Kepler,85,0.28561949729919434
KIC 11200767,Kepler,275,0.2855614721775055
TIC 253126207,TESS,1194,0.2855340838432312
KIC 7202957,Kepler,999,0.2854699194431305
KIC 7202957,Kepler,999,0.2854699194431305
KIC 5375194,Kepler,275,0.2854684293270111
TIC 126125073,TESS,717,0.28542083501815796
KIC 9532123,Kepler,266,0.28541111946105957
TIC 236632480,TESS,532,0.28540652990341187
TIC 149833117,TESS,2472,0.28537970781326294
TIC 275562670,TESS,44,0.2853580415248871
KIC 5397166,Kepler,275,0.2852938771247864
KIC 11519134,Kepler,202,0.2852363586425781
TIC 120585579,TESS,857,0.28521478176116943
KIC 11909839,Kepler,336,0.28516480326652527
TIC 230982885,TESS,4341,0.2851226031780243
TIC 306648160,TESS,645,0.2850630283355713
EPIC 212083455,TESS,1016,0.28502339124679565
KIC 7021534,Kepler,275,0.28489843010902405
TIC 51830822,TESS,126,0.28485697507858276
TIC 142916753,TESS,680,0.2848481237888336
KIC 7017372,Kepler,85,0.28481823205947876
TIC 252490659,TESS,889,0.28479844331741333
TIC 117843067,TESS,68,0.2847346365451813
TIC 286094277,TESS,1479,0.28458622097969055
TIC 197643976,TESS,397,0.28457528352737427
TIC 52280468,TESS,931,0.2845642864704132
KIC 2720354,Kepler,202,0.28439897298812866
TIC 396378209,TESS,624,0.2843942642211914
EPIC 202092559,TESS,1232,0.2842990458011627
TIC 198588220,TESS,1378,0.2842959761619568
TIC 293949992,TESS,352,0.2842181324958801
TIC 210445631,TESS,875,0.2842063307762146
TIC 321802774,TESS,719,0.2841835021972656
TIC 328325110,TESS,2194,0.2840941548347473
KIC 10153011,Kepler,332,0.28404492139816284
KIC 7377343,Kepler,169,0.28402766585350037
TIC 85429139,TESS,1079,0.28402385115623474
KIC 4078157,Kepler,315,0.28398507833480835
KIC 3955867,Kepler,202,0.28398001194000244
TIC 427761355,TESS,5235,0.28396546840667725
TIC 29830212,TESS,90,0.2839381694793701
KIC 11252617,Kepler,332,0.2838820219039917
KIC 6922710,Kepler,202,0.2838711440563202
KIC 10937029,Kepler,275,0.28380507230758667
KIC 10937029,Kepler,275,0.28380507230758667
TIC 117843365,TESS,139,0.2838004231452942
TIC 38846515,TESS,1179,0.2837527394294739
KIC 11506235,Kepler,275,0.28375187516212463
TIC 435851868,TESS,232,0.28366631269454956
TIC 441936163,TESS,1464,0.28345736861228943
KIC 9592575,Kepler,338,0.2834489345550537
TIC 294315741,TESS,499,0.2834030091762543
TIC 372757221,TESS,2639,0.28333115577697754
KIC 5479717,Kepler,338,0.28332486748695374
TIC 388076422,TESS,2697,0.28330761194229126
KIC 11391181,Kepler,213,0.28321418166160583
KIC 8655458,Kepler,275,0.2831692695617676
KIC 3558849,Kepler,275,0.2830501198768616
KIC 10555365,Kepler,327,0.28296709060668945
TIC 419524589,TESS,299,0.28288617730140686
KIC 6694186,Kepler,202,0.2828802168369293
TIC 199296714,TESS,698,0.2828731834888458
KIC 5269407,Kepler,275,0.28273361921310425
KIC 3328026,Kepler,275,0.2825538218021393
TIC 361710792,TESS,827,0.28253522515296936
TIC 72806004,TESS,819,0.28251832723617554
TIC 470749725,TESS,281,0.2824802100658417
KIC 6504534,Kepler,275,0.2824535071849823
TIC 125489084,TESS,582,0.2824447453022003
TIC 311133118,TESS,1159,0.2824147641658783
TIC 165985431,TESS,44,0.28241434693336487
KIC 6613006,Kepler,202,0.2824063003063202
TIC 387318409,TESS,645,0.28236034512519836
EPIC 201270176,TESS,2860,0.282357394695282
TIC 243641947,TESS,691,0.28217220306396484
TIC 172630205,TESS,386,0.2821551561355591
KIC 9008125,Kepler,202,0.2821391224861145
TIC 367193046,TESS,824,0.2819971442222595
TIC 67478724,TESS,1024,0.28199344873428345
EPIC 211828142,K2,207,0.2819649279117584
KIC 7695087,Kepler,338,0.2819490432739258
TIC 394924803,TESS,244,0.2819414436817169
EPIC 212422536,TESS,195,0.2819390892982483
TIC 456260074,TESS,2355,0.28191930055618286
TIC 456260074,TESS,2355,0.28191930055618286
KIC 4544623,Kepler,338,0.28189194202423096
KIC 10659313,Kepler,202,0.2818589508533478
TIC 464328419,TESS,1345,0.2818281054496765
KIC 7960295,Kepler,175,0.28176334500312805
TIC 202514659,TESS,723,0.2817530930042267
